simp_plot,reservatio,community.x,longitude,latitude,vibifq,carex,dicot,shade,shrub,hydro,svp,fqi,sens_rel,tol_rel,developed.x,ldi,small_tree,subcanopy_dens,subcanopy_dom,subcanopy_iv,canopy_dens,canopy_dom,canopy_iv,monocots,perc_open,slope,aspect,twi,V1,ACFL,ALFL,AMCR,AMGO,AMKE,AMRE,AMRO,AMWO,BADO,BAEA,BANS,BAOR,BARS,BCCH,BEKI,BGGN,BHCO,BHVI,BLJA,BOBO,BRCR,BRTH,BTNW,BWHA,BWWA,CANG,CARW,CEDW,CERW,CHSP,CHSW,CLSW,COGR,COHA,COYE,DEJU,DOWO,EABL,EAKI,EAME,EAPH,EATO,EAWP,EUST,FISP,GBHE,GCFL,GHOW,GRCA,GRHE,HAWO,HERG,HETH,HOFI,HOSP,HOWA,HOWR,INBU,KILL,LOWA,MALL,MODO,NOCA,NOFL,NOPA,NRWS,OROR,OVEN,PIWO,PUFI,PUMA,RBGR,RBGU,RBNU,RBWO,REVI,RHWO,ROPI,RSHA,RTHA,RTHU,RWBL,SAVS,SCTA,SOSP,SWSP,TRES,TUTI,TUVU,VEER,VIRA,WAVI,WBNU,WEVI,WIFL,WITU,WIWR,WODU,WOTH,YBCU,YEWA,YTVI,YTWA,plot_id,id,reservation,community.y,vibi,fqai,deer,year,panel,pcap.id,fragment.id,developed.y,activity.area,closest.developed,sanctioned.trail,bootleg.trail,closest.trail,developed.edge,stream.edge,total.edges,fragment.area,fragment.perimeter,ldi.index.score,area,perimeter,ldi_3k,dist_road
1108,SC,BottomlandForest,0,0,36.43781805,2,34,22,0.007728871,0.103930836,1,20.57911563,0.070169864,0.797434166,131,0.540270727,0,120,23.556,0.129002838,200,634.165,0.309988139,5,23.66,1.68,139.97,12.16051,0,0,0,1,2,0,1,3,0,0,0,0,1,0,2,1,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,2,3,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1108_1st,107,South Chagrin,Mixed emergent marsh,53,18.1422947,medium high,2011,Year_2,132,6908,131,130,130,101,91,91,11301,3296,14597,601646,6614,3.54,38432,1027,0.540270727,207.9013211
1110,RR,SugarMapleMixedHardwoodForest,0,0,38.94481415,3,16,17,0.227294681,0,0,16.61425091,0,0.138987289,49,4.234659782,0.116666667,890,506.012,0.20723324,810,77356.19234,0.155458886,6,2.405,0.28,17.6,12.50094,0,3,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1110_1st,109,Rocky River,Mesic Floodplain Forest,44,16.66987149,low,2011,Year_2,134,4847,49,NA,49,41,182,41,2521,2745,5266,185019,5220,2.18,0,0,4.234659782,103.3925456
1111,BE,WetMesicRedMapleForest,0,0,36.79156915,2,21,23,0.058218513,0,1,18.58467766,0.079978672,0.399893362,32,0.551138467,0.233766234,0,0,0,720,65916.62391,0.186224875,6,4.42,5.82,287.4,9.14205,0,3,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1111_1st,110,Bedford,Red maple thickets and woodlands,26,21.15352685,high,2011,Year_2,135,3347,32,NA,32,479,595,479,8869,241,9110,767481,6503,1.63,0,0,0.551138467,58.82074046
1112,SC,WetMesicRedMapleForest,0,0,26.5228283,6,30,28,0.032777482,0.198590153,2,19.5646585,0.04956493,0.461559643,86,0.258663412,0.123076923,125,190.19,0.081411232,1025,21673.25414,0.111756735,4,3.9,7.04,64.58,12.08155,0,3,0,1,3,0,0,3,0,0,0,0,0,0,3,0,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,3,1,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1112_1st,111,South Chagrin,Mesic Floodplain Forest,57,21.72233066,medium high,2011,Year_2,136,9150,86,77,77,26,108,26,3375,0,3375,378367,2690,2.57,0,0,0.258663412,250.894446
1113,NC,OakMixedHardwoodForest,0,0,44.07529515,1,19,17,0.016562035,0.038055765,0,22.29990391,0.169555388,0.170685757,125,0.936117312,0.052380952,60,216.1333333,0.049602746,1780,64566.3852,0.182343341,5,4.03,2.37,263.1,10.29891,0,6,0,2,2,0,0,4,0,0,0,0,0,0,4,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,3,2,0,0,0,0,2,0,0,2,0,0,7,3,0,0,0,0,0,1,0,2,0,0,0,4,0,0,0,0,4,0,0,0,0,0,2,0,1,0,0,1113_1st,112,North Chagrin,"""MIXED"" FORESTS",47,23.76900329,medium,2011,Year_2,137,17124,125,375,125,604,280,280,11010,1830,12839,1917366,8952,1.68,1087039,6762,0.936117312,482.0237923
1114,BW,BeechMixedHardwoodHemlockForest,0,0,14.69861974,2,16,14,0.018785684,0,1,15.49317468,0,0.469809069,28,2.147704129,0.203883495,0,0,0,950,38592.26468,0.151590449,4,2.99,0.7,261.3,13.51906,0,7,0,0,3,0,0,3,0,0,0,0,1,0,4,0,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,7,0,0,0,0,1,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,1114_1st,113,Bradley Woods,Beech-maple forest,54,17.67766953,medium,2011,Year_2,138,3782,28,469,28,329,229,229,20787,0,20787,2780009,12429,1.25,0,0,2.147704129,166.4744884
1115,MS,BeechMixedHardwoodHemlockForest,0,0,16.61962998,1,11,10,0,0,0,13.76494403,0.047977422,0.101599247,219,6.067916393,0.068493151,0,0,0,1260,89369.89157,0.146298185,4,1.365,10.94,129.19,9.29823,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1115_1st,114,Mill Stream Run,"""MIXED"" FORESTS",43,18.55778285,medium low,2011,Year_2,139,2554,219,273,219,299,200,200,3767,1720,5487,607803,3897,1.84,386953,3469,6.067916393,209.3037937
1116,OE,WetMeadowandMarsh,0,0,22.87549902,5,27,21,0.078300871,0,2,13.56773133,0.010380623,0.650519031,72,7.229582206,0,0,0,0,0,0,0,1,28.73,1.09,19.21,12.4149,0,0,0,0,6,0,0,4,0,0,0,0,0,1,2,0,4,5,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,1,0,2,1,0,0,1,0,0,1,0,1,1,0,4,2,0,0,0,0,0,0,4,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,6,0,0,6,0,1,1,0,0,0,3,0,0,2,1,0,0,0,0,6,0,0,1116_1st,115,Ohio and Erie Canal,Grapevine Tangle,10,10.66666667,low,2011,Year_2,140,7524,72,NA,72,NA,NA,NA,3057,3620,6677,254114,4155,5.13,0,0,7.229582206,783.6404139
1117,HI,BeechMixedHardwoodHemlockForest,0,0,54.29618878,3,24,30,0.022351841,0,2,24.36310685,0.105351171,0.109113712,483,1.008224128,0.047732697,20,3.926,0.057151173,3070,37647.46909,0.177514657,7,1.885,7.03,226.53,10.4297,0,6,0,1,1,0,0,2,0,0,0,0,0,0,2,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,4,0,0,0,6,0,1,0,0,4,0,0,0,0,0,2,0,0,2,0,1117_1st,116,Hinckley,Beech-maple forest,63,28.34206639,low,2011,Year_2,141,664,483,455,455,213,115,115,12373,3242,15615,2008135,8465,1.7,1218361,7697,1.008224128,730.0394999
1119,SC,WetMeadowandMarsh,0,0,4.724268951,2,15,4,0.298862025,0,0,8.966119804,0,0.968385919,57,1.342321155,0.018867925,0,0,0,225,2322.6775,0.083806956,1,52,5.95,210.7,9.26332,0,0,0,0,3,0,0,5,0,0,0,0,2,0,4,0,0,3,0,6,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,1,0,6,0,0,0,0,1,3,0,5,2,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1119_1st,118,South Chagrin,Young field (<5 years),13,8.621054497,medium,2011,Year_2,143,10344,57,0,0,57,9,9,9758,0,9758,414868,6220,2.43,0,0,1.342321155,120.0025363
1122,BC,WetMesicRedMapleForest,0,0,36.75831604,9,22,25,0.03789729,0,0,20.17822376,0.05181377,0.44101578,63,0.949537192,0.383561644,0,0,0,660,46638.61499,0.153079941,6,3.38,0.58,200.77,12.37993,0,1,0,0,3,0,0,6,0,0,0,0,0,0,3,0,3,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,2,0,0,0,0,2,3,0,1,0,1,0,5,0,0,0,0,0,1,0,6,4,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1122_1st,121,Big Creek,"""MIXED"" FORESTS",37,19.3747258,medium high,2011,Year_2,146,2205,63,NA,63,NA,NA,NA,2193,492,2684,30229,964,2.12,0,0,0.949537192,296.6513246
1123,BE,WetMeadowandMarsh,0,0,3.905467589,4,16,10,0.02739735,0,1,8.198915917,0.001963698,0.978360051,6,3.125480764,0,0,0,0,0,0,0,2,99.775,1.38,284.35,14.15326,0,0,0,0,2,0,0,1,0,1,0,0,1,0,2,0,0,3,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,2,0,3,0,1,1,2,0,0,2,1,1,3,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1123_1st,122,Bedford,Dogwood Thickets,10,8.928837434,high,2011,Year_2,147,2169,6,NA,6,247,13,13,11148,2862,14011,939302,6219,1.65,0,0,3.125480764,514.1058703
1124,SC,RuderalWetMesicShrublandandThicket,0,0,6.397346828,3,26,19,0.011016479,0.031289133,2,14.32078021,0.00020585,0.878394373,36,0.344628629,0.079787234,60,16.9325,0.044333619,710,35800.94673,0.094918025,3,9.945,1.38,297.37,12.61935,0,0,0,0,3,0,0,3,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,2,2,0,0,0,1,3,1,0,0,2,0,0,0,0,3,0,0,3,1,0,0,0,0,0,3,0,0,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1124_1st,123,South Chagrin,"""MIXED"" FORESTS",53,18.67524313,high,2011,Year_2,148,7527,36,118,36,26,161,26,3467,2662,6129,417933,3758,2.39,0,0,0.344628629,39.94752579
1125,BR,SugarMapleMixedHardwoodForest,0,0,32.20073702,7,30,32,0.031563857,0,3,20.44548501,0,0.55700682,119,0.447458587,0.136842105,10,110.4,0.031353495,350,47816.44117,0.125904134,3,4.29,11.34,347.62,10.03017,0,3,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,2,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1125_1st,124,Brecksville,Planted-Norway Spruce,58,23.46215521,medium,2011,Year_2,149,758,119,369,119,1,13,1,9445,9766,19211,2708700,9043,1.31,1937830,9532,0.447458587,142.0096944
1126,MS,WetMesicRedMapleForest,0,0,16.78818968,4,23,17,0.051572976,0,1,14.14285714,0.045945325,0.593728463,116,0.654363834,0.315217391,0,0,0,1100,24882.14525,0.128396044,4,8.125,0.12,348.89,14.79181,0,1,0,0,3,0,0,5,0,0,0,0,0,1,4,0,1,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,2,0,0,0,1,4,0,2,0,0,1,0,4,0,0,0,0,1,2,0,6,0,4,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,4,0,0,6,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1126_1st,125,Mill Stream Run,Atypical Upland Forest,46,19.69463856,medium,2011,Year_2,150,1865,116,17,17,NA,NA,NA,4217,0,4217,380278,3205,1.47,0,0,0.654363834,161.5252466
1127,BE,BeechMixedHardwoodHemlockForest,0,0,41.92980875,1,8,11,0.016758279,0,2,18.4327075,0.139013008,0.045576408,444,0.462352052,0.118644068,0,0,0,1350,109765.5255,0.329454899,4,7.475,1.66,350.29,7.3357,0,2,0,1,4,0,0,2,0,0,0,0,0,0,5,1,5,4,0,5,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,1,1,0,0,0,1,0,4,0,0,1,1,0,1,0,1,0,0,1,0,1,1,6,0,0,0,0,4,1,0,0,0,0,2,0,0,0,0,0,2,4,0,0,0,0,0,1,0,3,4,0,0,5,0,1,0,0,1,0,1,0,0,0,3,0,0,0,0,1127_1st,126,Bedford,Hemlock-hardwood forest,48,19.85782801,medium,2011,Year_2,151,3072,444,478,444,472,5,5,6617,4929,11546,965735,8324,1.24,458541,4240,0.462352052,592.1854372
1128,SC,BeechMixedHardwoodHemlockForest,0,0,52.91202836,2,23,25,0.104042864,0.085675635,2,23.50905518,0.210431384,0.257628138,9,0.526409126,0.063492063,200,345.94,0.080341392,2575,42984.19726,0.149581716,5,4.29,17.91,5.42,7.24576,0,2,0,0,3,0,0,4,0,0,0,0,0,0,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1128_1st,127,South Chagrin,Beech-red oak forest,67,25.62512554,low,2011,Year_2,152,10063,9,NA,9,445,447,445,12255,0,12255,371460,4714,2,0,0,0.526409126,16.35874554
1129,NC,BeechMixedHardwoodHemlockForest,0,0,66.07980923,0,15,18,0.079260834,0.00063435,1,23.33782008,0.667336258,0.064069356,310,0.299195803,0.056074766,70,62.088,0.045350113,2280,36112.28163,0.1383906,7,2.665,3.65,91.52,8.37496,0,7,0,1,3,0,0,0,0,1,0,0,1,0,6,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,7,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,1129_1st,128,North Chagrin,Beech-maple forest,63,27.95426938,low,2011,Year_2,153,17124,310,261,261,25,33,25,11010,1830,12839,1917366,8952,1.68,1087039,6762,0.299195803,707.4378092
1131,MS,SugarMapleMixedHardwoodForest,0,0,25.64524614,1,12,10,0.026589852,0,3,15.65247584,0,0.188819876,25,1.707429907,0.081395349,0,0,0,987.5,80732.25618,0.217939409,2,2.145,17.04,343.79,7.64332,0,0,0,1,2,0,0,3,0,0,0,0,2,0,2,0,0,1,0,3,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,3,2,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1131_1st,130,Mill Stream Run,"""MIXED"" FORESTS",40,17.45536179,medium high,2011,Year_2,155,1542,25,401,25,NA,NA,NA,7120,1906,9026,399071,4931,1.8,0,0,1.707429907,134.6176406
1132,BE,OakMixedHardwoodForest,0,0,48.78981382,0,29,32,0.04952947,0,3,23.19310242,0.068073519,0.301452235,54,6.991807111,0.205882353,550,760.585,0.21959543,650,50183.63241,0.114473145,6,2.99,18.23,237.96,9.84482,0,6,0,1,1,0,0,4,0,0,0,0,1,0,2,1,1,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132_1st,131,Bedford,"""MIXED"" FORESTS",77,26.67222164,medium low,2011,Year_2,156,3386,54,325,54,285,44,44,10139,8695,18834,1945098,13162,1.78,0,0,6.991807111,222.7120035
1133,HI,MesicMeadow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,151.98,13.42414,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,3,0,2,1,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,1,2,2,0,0,3,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1133_1st,132,Hinckley,Young field (<5 years),0,4.901894677,low,2011,Year_2,157,318,191,89,89,10,115,10,23105,0,23105,4185661,12531,1.38,0,0,0.321776836,307.743975
1134,BW,WetMesicRedMapleForest,0,0,4.114673452,3,17,12,0.021069265,0,0,9.328719097,0,0.867277354,6,2.106695096,0.224719101,0,0,0,350,58108.1584,0.194116579,3,3.315,1.32,321.36,13.18714,0,1,0,0,2,0,0,6,0,0,0,0,2,1,5,0,1,2,0,5,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,5,0,0,0,1,0,4,0,0,0,0,0,2,0,1,0,0,0,1,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,4,2,0,0,2,0,0,0,0,7,1,0,0,2,0,1,0,0,3,0,0,0,0,0,4,0,0,0,0,1134_1st,133,Bradley Woods,Red maple thickets and woodlands,13,13.89946481,medium,2011,Year_2,158,3782,6,491,6,85,95,85,20787,0,20787,2780009,12429,1.25,0,0,2.106695096,214.8085012
1135,MS,WetMesicRedMapleForest,0,0,56.32904698,7,37,34,0.429518671,0,0,22.64883434,0.012427073,0.149145382,201,1.771046022,0.108391608,1010,319.05,0.100705969,1320,33145.25053,0.117946791,4,6.175,5.6,242.62,12.47819,0,2,0,1,6,0,0,3,0,0,0,0,0,0,2,0,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,3,0,0,0,3,0,2,0,1,0,0,0,0,4,3,1,0,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,5,6,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1135_1st,134,Mill Stream Run,Other-Declining White Pine Stand,53,24.37483032,medium,2011,Year_2,159,828,201,804,201,2,20,2,12861,2764,15624,3645170,10878,1.22,2528157,11042,1.771046022,242.1902678
1136,WC,WetMesicRedMapleForest,0,0,26.01224105,1,10,4,0.018674718,0,0,15.58845727,0.141242938,0.002824859,70,1.474683943,0.312169312,10,110.4,0.029651013,1120,34288.18939,0.170174873,1,0.52,15.68,243.2,9.37244,0,0,0,1,4,0,0,6,0,0,0,0,2,0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,1,3,1,0,0,2,0,1,0,0,1,0,0,2,3,0,0,0,0,0,2,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1136_1st,135,West Creek,Dry-Mesic Oak Forest and Woodland,25,17.29932561,very high,2010,Year_1,100,2875,70,NA,70,265,1,1,11387,3831,15218,536239,9971,1.61,0,0,1.474683943,234.3554672
1138,RR,BottomlandForest,0,0,11.37143278,3,35,20,0.275544893,0,0,11.32441717,0.002834226,0.75194853,13,1.134519848,0.003267974,0,0,0,950,6172.284167,0.111690662,0,41.925,0.57,38.02,15.14753,0,0,0,0,5,1,0,6,0,0,0,0,3,4,0,0,0,3,0,1,0,0,1,0,0,0,0,0,3,0,1,1,0,3,0,4,0,4,0,0,0,0,0,0,7,0,0,0,0,7,1,0,0,0,4,4,0,1,3,0,0,1,3,5,2,0,2,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,7,0,0,7,0,2,1,0,0,0,4,0,0,5,0,0,0,0,0,7,0,0,1138_1st,137,Rocky River,Young field (<5 years),16,7.937253933,medium,2011,Year_2,161,3614,13,548,13,99,99,99,7409,1895,9304,659619,5641,2.43,0,0,1.134519848,27.51475278
1140,NC,BeechMixedHardwoodHemlockForest,0,0,35.83492002,3,11,15,0.073373553,0.041006014,2,17.8,0.164024057,0.138873701,253,0.246525098,0.207207207,0,0,0,880,89719.48004,0.233054018,5,5.46,4.54,98.35,8.2693,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140_1st,139,North Chagrin,Beech-maple forest,47,22.98819573,medium low,2011,Year_2,163,16616,253,604,253,262,255,255,5583,1230,6813,1485834,5875,1.67,1026858,4909,0.246525098,308.2702033
1141,BR,RuderalWetMesicShrublandandThicket,0,0,19.77531941,7,12,15,0.017636339,0,2,11.83333333,0.018281164,0.862769393,188,0.926827403,0.416243655,60,576.05,0.066565239,50,7017.666667,0.050302288,1,77.09,1.39,23.93,14.36821,0,0,1,0,2,0,0,3,3,0,0,0,0,0,2,0,1,3,0,2,0,0,0,0,0,2,0,2,2,0,0,1,0,2,0,4,0,0,2,0,0,0,3,0,0,3,0,1,0,4,0,1,0,0,0,0,0,4,3,0,0,0,1,4,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,4,0,0,1141_1st,140,Brecksville,Cratategus shrub thicket,27,13.48073287,high,2011,Year_2,164,1390,188,387,188,321,444,321,5549,384,5932,543850,3152,1.39,261269,2299,0.926827403,232.1643028
1143,BE,WetMesicRedMapleForest,0,0,44.50672896,3,21,26,0.041070573,0,2,22.06211327,0.059209881,0.162827174,327,0.903053008,0.157894737,10,441.8,0.030227977,1080,70569.84722,0.15055221,4,1.885,10.94,9.47,6.98598,0,0,0,1,2,0,0,3,0,0,0,0,0,0,3,0,1,2,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1143_1st,142,Bedford,"""MIXED"" FORESTS",57,26.30437226,medium high,2011,Year_2,166,3386,327,464,327,240,4,4,10139,8695,18834,1945098,13162,1.78,1238095,9912,0.903053008,444.6546928
1144,SC,BeechMixedHardwoodHemlockForest,0,0,50.73554735,7,29,36,0.123047799,0.243013366,3,24.27069564,0.052074293,0.270612741,117,0.41434157,0.046920821,540,233.33,0.062059951,1520,27234.26653,0.141447667,7,3.445,11.69,334.81,8.51737,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1144_1st,143,South Chagrin,Beech-maple forest,77,30.89596424,medium high,2011,Year_2,167,6942,117,NA,117,107,67,67,9157,2161,11318,581089,6476,1.71,191617,3145,0.41434157,220.0294745
1145,NC,BeechMixedHardwoodHemlockForest,0,0,55.58896066,2,29,29,0.101839668,0.376281591,3,24.67545438,0.082348331,0.164566055,229,0.570527099,0.013245033,50,9.815,0.032200272,3025,87218.87828,0.21436791,3,2.73,25.94,35.05,5.72259,0,6,0,1,4,0,0,2,0,0,0,0,0,1,4,0,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,4,4,1,0,0,0,0,7,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,2,0,0,0,0,0,6,7,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1145_1st,144,North Chagrin,Beech-maple forest,66,26.2446682,medium high,2011,Year_2,168,17124,229,212,212,359,25,25,11010,1830,12839,1917366,8952,1.68,1087039,6762,0.570527099,781.488612
